5242559165570183|01|2224|461
5242555626620418|09|2229|251
5242555517472717|02|2231|461
5242559134390939|05|2229|847
5242555958649789|02|2233|700
5242557734909911|01|2229|859
5242558574674041|05|2225|597
5242554954905191|08|2228|879
5242558947897635|01|2232|619
5242554271851438|02|2231|303
5242554835943338|04|2230|751
5242551298638735|09|2227|925
5242558679213565|01|2227|249
5242558893053810|10|2232|379
5242553220260496|06|2228|770
5242557911718250|05|2233|292
5242559530693478|10|2223|894
5242551643774197|03|2226|491
5242559861305805|01|2227|468
5242551886705117|10|2226|529
5242551384513836|01|2229|523
5242559048008893|06|2231|447
5242551871808345|11|2227|820
5242551686437610|12|2229|763
5242559603420995|09|2226|403
5242554768176144|04|2227|325
5242557503022547|02|2228|847
5242554754538601|05|2226|735
5242557131328136|09|2225|897
5242552929587816|06|2230|732
5242555991225961|07|2228|474
5242556402417654|05|2230|436
5242553604703296|02|2232|143
5242553373511336|09|2224|398
5242552492357165|11|2223|612
5242551425866606|05|2231|877
5242558356403630|10|2233|703
5242556505636653|02|2228|139
5242557907087856|01|2232|112
5242559954348077|10|2228|287
5242556260232861|05|2224|221
5242559937623218|11|2231|586
5242558723974699|04|2226|778
5242555853618142|03|2223|377
5242554178290348|04|2229|541
5242554120844662|05|2227|217
5242558584222770|04|2227|414
5242554330229878|01|2231|294
5242556230147712|10|2223|114
5242557973311204|05|2233|286
5242551131203120|04|2225|527
5242551636161190|09|2225|347
5242553532941709|07|2226|936
5242559033577481|01|2227|979
5242559443140396|11|2223|748
5242554202114310|01|2230|911
5242557038585630|05|2226|986
5242556566696251|03|2226|730
5242551319765455|12|2228|342
5242553589894109|05|2226|340
5242557483013598|05|2232|856
5242558970697554|10|2232|994
5242552389088332|08|2233|115
5242558085701994|03|2226|960
5242557972078038|04|2233|525
5242555737019926|07|2231|808
5242557644221475|01|2226|725
5242551431283742|06|2225|753
5242551978533329|01|2233|626
5242557682681563|11|2226|479
5242557615600008|04|2224|981
5242555463572710|09|2231|138
5242555677799029|06|2232|197
5242552234243199|04|2231|367
5242557708442570|06|2230|121
5242559339666644|09|2230|854
5242557399861915|02|2232|442
5242557549745881|10|2233|904
5242555421143026|10|2232|611
5242552049307605|03|2232|506
5242557535143889|11|2232|886
5242559180374231|10|2224|714
5242554348114610|08|2228|486
5242554154855961|06|2224|838
5242557849234232|07|2232|692
5242557130848594|05|2229|823
5242559032145845|02|2223|630
5242556343185031|08|2224|967
5242551290848515|06|2233|673
5242555024398791|10|2224|886
5242555717607659|05|2227|304
5242556693826196|04|2224|189
5242552160526395|11|2227|586
5242554517921226|03|2226|771
5242555138928929|09|2230|117
5242559392734890|06|2231|245
5242554806370722|06|2229|191
5242553557370985|09|2232|624
5242558733706815|11|2224|179
5242551439379628|04|2227|684
5242556445307246|01|2224|249
5242557076938368|07|2233|934
5242552627990329|05|2228|294
5242555660690930|06|2230|387
5242553002466110|01|2224|117
5242554892124028|12|2225|393
5242556944633986|03|2229|543
5242559629721688|12|2227|465
5242558064230722|09|2233|299
5242554425903015|05|2229|623
5242559412139947|07|2233|707
5242555773655577|07|2230|346
5242552417982716|03|2226|742
5242553598756568|03|2229|219
5242558860954063|02|2233|498
5242559359902485|10|2229|741
5242552988580675|06|2231|278
5242553760297679|10|2227|583
5242558989464313|06|2224|540
5242559780346074|08|2223|204
5242552786735070|09|2226|818
5242559810298625|11|2226|263
5242558538529445|12|2232|702
5242551443217432|12|2224|520
5242554462861908|05|2223|736
5242558565461879|07|2232|916
5242552420820241|11|2228|268
5242551281038003|03|2231|628
5242556190612423|04|2225|957
5242557073493671|01|2226|300
5242551147048715|02|2227|158
5242553349531531|01|2233|381
5242553474372469|06|2231|167
5242552810460354|06|2233|281
5242552746542722|10|2226|512
5242554896070066|07|2228|256
5242551288242219|12|2223|818
5242558630870688|06|2231|261
5242555919075726|03|2225|455
5242555833920278|09|2227|929
5242555895671000|08|2228|596
5242551150765119|07|2233|443
5242555270267534|11|2229|586
5242555504293789|09|2225|158
5242558526689035|10|2223|144
5242558073974282|04|2230|231
5242555745839185|08|2227|299
5242558327963337|03|2232|453
5242558726294154|02|2225|657
5242554302727932|03|2232|484
5242558140666285|10|2233|228
5242553294729860|08|2228|630
5242551170788323|04|2226|696
5242551970974332|12|2227|424
5242557433660298|12|2229|729
5242559997956785|02|2224|227
5242559222751108|07|2224|266
5242552404207046|10|2229|684
5242558780923170|02|2227|334
5242552055572138|10|2226|613
5242556872847950|08|2225|295
5242557068788391|01|2232|270
5242553375267982|02|2223|224
5242556201541968|02|2228|758
5242554554243215|07|2226|755
5242558652931305|02|2229|374
5242552374653039|04|2228|113
5242552198897674|01|2228|413
5242556812725107|08|2229|706
5242551117595299|07|2227|317
5242557403794315|05|2227|900
5242554425178132|01|2232|340
5242554528267444|07|2228|858
5242557970086583|12|2229|145
5242553567669693|02|2223|717
5242553363196165|01|2229|693
5242558443474799|08|2228|416
5242553193559308|03|2231|233
5242559503790662|10|2233|301
5242559665080023|03|2224|212
5242555492215539|08|2229|714
5242555413150328|09|2229|442
5242558076865717|05|2231|812
5242555724959884|05|2228|370
5242557433541747|12|2232|205
5242557168562472|06|2233|589
5242556307672773|06|2224|843
5242554554781733|06|2227|683
5242555556453244|07|2230|111
5242559613769694|04|2233|474
5242553978439533|11|2227|148
5242556286575959|10|2231|479
5242552668723237|10|2233|526
5242557962911021|10|2232|788
5242557362861099|05|2227|698
5242552897047711|05|2224|426
5242556351891912|04|2224|446
5242556154820713|06|2233|727
5242552538489690|11|2230|297
5242556805912431|06|2227|668
5242553372459502|07|2226|631
5242557011744187|04|2228|580
5242555797498853|06|2228|208
5242554241119092|01|2229|827
5242556415366430|10|2227|127
5242554583343163|01|2230|380
5242554296117857|05|2232|131
5242557038121256|09|2227|683
5242559238229239|11|2227|837
5242558002232957|02|2231|348
5242558806747060|11|2225|185
5242556524459807|09|2224|784
5242554776425886|08|2233|536
5242551247837278|09|2231|223
5242554106959975|12|2225|407
5242557108231864|09|2232|137
5242552128136402|09|2229|639
5242552356466587|04|2231|694
5242557103540872|03|2232|421
5242558877395062|05|2233|463
5242555022915639|09|2225|950
5242554619068393|02|2233|757
5242559090347508|05|2224|805
5242551390738704|04|2232|321
5242551313187475|06|2231|157
5242552597863580|03|2226|952
5242557740793161|09|2233|285
5242553239751035|05|2230|633
5242554446946513|11|2224|733
5242558011524730|07|2224|723
5242556881422490|07|2224|301
5242553230803321|02|2224|154
5242554408746689|03|2231|929
5242558224891515|05|2224|828
5242555538218139|09|2228|782
5242557940841504|03|2229|371
5242555073165761|10|2227|253
5242552543041424|01|2231|798
5242552380840546|06|2232|244
5242557166360283|04|2226|119
5242553917701365|07|2232|162
5242555820578457|09|2233|947
5242558116475089|07|2230|840
5242551820116459|01|2231|537
5242557219784579|10|2228|648
5242554797139657|07|2231|618
5242551899943964|05|2228|714
5242554389303431|09|2231|502
5242553198287049|06|2224|204
5242558673210691|09|2228|427
5242556227705631|07|2231|500
5242556875037720|09|2224|293
5242556829498146|03|2229|723
5242552288215694|05|2228|488
5242557221296466|07|2233|443
5242553866056087|09|2226|816
5242551896967431|04|2233|501
5242556487894510|07|2223|839
5242556260245452|07|2227|768
5242555400510610|11|2225|896
5242553574690590|12|2229|820
5242551977800601|08|2233|773
5242552761482737|05|2230|603
5242559501874628|03|2230|360
5242558482792584|03|2228|548
5242552553807883|09|2233|490
5242557177310378|06|2226|550
5242555170428519|12|2229|939
5242556586241896|11|2223|372
5242556114787536|08|2226|898
5242559067619855|06|2224|653
5242556408595232|06|2233|514
5242551745686484|04|2224|526
5242557882798563|06|2230|916
5242554520810720|02|2224|837
5242557281704909|03|2229|516
5242551965900048|10|2226|388
5242557223722253|02|2224|599
5242556766753317|09|2230|816
5242559003609764|06|2223|120
5242554524510336|09|2225|255
5242554698350691|06|2227|602
5242553173061708|06|2233|526
5242552618063860|07|2224|219
5242558877554412|10|2230|709
5242555865528101|02|2226|382
5242557734430130|10|2225|901
5242559170136129|06|2229|819
5242552552644548|02|2229|534
5242557134333307|06|2224|279
5242552264874157|12|2223|433
5242554826833076|03|2230|694
5242553988271750|12|2230|565
5242556154443506|06|2228|634
5242555038549733|08|2227|322
5242554677274748|05|2233|380
5242559495388083|01|2233|146
5242557495793608|11|2231|756
5242555328946888|04|2232|619
5242555685147854|02|2227|282
5242554700579594|12|2227|826
5242559692709342|10|2225|941
5242555174164464|04|2228|769
5242557142376517|07|2228|937
5242559803024836|05|2227|189
5242552160011354|12|2232|902
5242553686942621|02|2233|197
5242552287857585|06|2232|470
5242552518803126|05|2231|994
5242557116137334|04|2224|813
5242552073153148|10|2229|802
5242559352216754|12|2230|716
5242559669011742|05|2223|373
5242556966640286|11|2229|431
5242553129768277|09|2230|861
5242553862433529|02|2226|885
5242557968067023|07|2224|184
5242556136115218|11|2227|536
5242557560996958|07|2231|288
5242556725879079|11|2225|621
5242558354655923|11|2228|515
5242556311427749|03|2227|410
5242553258411778|05|2233|363
5242553867703448|01|2232|491
5242555443581444|06|2232|429
5242559037449283|09|2229|609
5242554834322004|01|2231|878
5242553982693648|06|2232|701
5242559364275719|10|2225|316
5242557573593597|07|2227|208
5242555731051475|09|2232|230
5242557644259230|02|2225|706
5242558845956341|02|2224|421
5242557565703556|07|2231|206
5242557169525017|10|2228|886
5242554623835181|03|2233|904
5242555085336536|03|2225|255
5242556104799550|01|2224|462
5242556785341783|12|2231|638
5242554763463140|08|2231|931
5242553086409884|12|2227|563
5242559314232420|11|2228|721
5242558338144161|08|2230|279
5242552549030223|10|2226|959
5242556437859088|04|2223|490
5242555249901646|12|2232|633
5242553462872168|12|2229|436
5242557128537077|07|2231|679
5242556585481075|04|2232|165
5242557982222957|07|2232|479
5242556846365291|11|2225|709
5242558265412699|03|2231|909
5242552489219561|05|2228|626
5242557289690544|06|2227|963
5242552552421834|07|2225|542
5242553113343283|08|2227|366
5242554120206107|10|2227|632
5242552829005967|03|2229|499
5242559785262858|05|2232|337
5242551337984544|08|2230|732
5242557781807429|09|2227|576
5242558417391784|01|2223|239
5242552211655954|05|2229|602
5242558845932947|02|2232|165
5242557605196165|01|2232|887
5242558292826648|01|2233|579
5242554605815719|08|2223|813
5242552767752137|02|2223|427
5242552587460471|02|2224|691
5242552041955281|10|2229|635
5242555776528954|08|2233|785
5242552277143063|10|2229|510
5242557699597596|02|2230|801
5242554374462639|02|2228|928
5242558332549837|03|2224|895
5242554990122521|08|2223|902
5242554173586774|03|2226|958
5242555129531398|04|2226|526
5242551311588232|03|2224|916
5242559116682391|06|2232|308
5242557555144324|06|2232|461
5242558224989275|03|2223|603
5242559063772239|05|2229|125
5242553385258288|12|2228|366
5242555923903544|02|2225|565
5242559163919312|01|2231|179
5242552999446849|06|2233|405
5242559013970114|02|2223|551
5242558874833790|11|2232|557
5242552723372216|02|2229|983
5242558339165708|01|2231|352
5242557551286472|02|2226|924
5242559747380975|05|2227|820
5242555320412478|10|2225|971
5242558893430663|12|2233|536
5242555072649975|08|2224|296
5242555967752433|06|2233|998
5242552482590986|09|2224|504
5242558435809936|05|2229|494
5242553866480043|11|2232|394
5242558042567269|08|2231|486
5242551192237468|09|2223|687
5242552807022381|09|2227|470
5242558596709549|03|2232|640
5242556894681721|03|2225|163
5242553260461356|09|2225|976
5242556928246327|06|2223|795
5242555417926045|04|2232|212
5242557803728154|07|2227|542
5242556314072478|05|2223|113
5242553676574163|04|2223|827
5242554745049438|02|2223|123
5242555390536338|01|2223|236
5242551648895493|10|2223|870
5242557749061617|01|2233|880
5242557699780479|06|2233|749
5242553097871571|10|2233|572
5242553253055129|02|2223|649
5242558434468788|11|2230|835
5242555961875092|09|2224|970
5242559775611171|07|2226|885
5242553842830214|07|2223|515
5242557657874874|12|2227|708
5242552169281054|02|2230|492
5242559425597872|10|2231|355
5242558603370734|09|2228|481
5242551360694980|09|2230|451
5242557741978568|05|2230|701
5242556428096897|12|2230|274
5242556088596237|10|2223|916
5242554697080185|11|2232|583
5242559655520176|03|2224|176
5242554334065499|01|2226|988
5242556891101600|12|2226|855
5242554096665550|10|2231|413
5242554009340023|12|2232|149
5242552752330945|01|2232|328
5242552921815894|08|2231|986
5242554081362201|05|2229|461
5242559879268314|03|2231|434
5242551393315719|07|2231|299
5242555383298072|01|2228|565
5242559518867953|01|2223|894
5242554791386345|08|2223|307
5242559141594110|09|2229|934
5242554393399310|08|2230|569
5242556618664715|06|2225|984
5242553533640153|04|2231|852
5242555785839523|06|2225|579
5242557193584779|10|2233|466
5242557144909004|09|2230|390
5242554518721900|11|2224|136
5242556407778029|07|2231|435
5242555258307034|07|2233|593
5242553240579375|06|2224|789
5242555307412691|02|2224|402
5242555788931998|06|2231|662
5242555175435247|04|2232|177
5242559257074339|08|2225|206
5242559147053542|08|2229|713
5242558246595675|04|2231|153
5242552796509457|03|2233|208
5242552573468842|10|2223|734
5242553821053818|02|2224|389
5242559721604306|11|2232|724
5242553617416831|02|2228|847
5242557959643367|10|2232|473
5242558305166170|11|2224|171
5242551371967900|01|2227|951
5242554626859289|02|2224|902
5242552864943727|11|2232|183
5242555557857958|10|2225|275
5242559460554533|08|2227|941
5242555429484455|08|2227|733
5242555404679266|02|2231|674
5242558600574172|08|2227|764
5242554701687122|02|2224|228
5242556780722162|08|2224|394
5242559474738218|10|2227|840
5242553557160014|06|2224|386
5242558441056229|01|2224|863
5242556032622189|02|2224|885
5242559258196569|06|2232|539
5242556169734627|11|2227|486
5242554019534697|10|2230|542
5242552590913862|03|2224|440
5242557214782381|06|2226|428
5242553092356683|05|2230|962
5242554235986516|09|2233|843
5242554604080648|04|2231|361
5242558508706712|10|2224|557
5242552994349514|11|2224|846
5242554095515564|04|2229|550
5242558745169888|07|2224|429
5242558942190360|07|2233|903
5242553952803195|09|2226|514
5242553733929196|01|2230|359
5242551270472992|10|2223|570
5242558141726419|07|2232|359
5242558917123668|12|2229|985
5242554736497982|01|2226|278
5242554932185739|09|2231|771
5242551535979586|10|2226|581
5242557338766566|10|2228|370
5242559169897858|10|2228|958
5242558368350267|04|2231|930
5242555247546628|09|2228|319
5242557387206877|10|2229|841
5242552254426907|05|2228|871
5242553580380200|05|2231|233
5242551971524465|10|2223|411
5242551549785487|03|2224|231
5242553757211634|09|2228|225
5242555829139389|04|2226|269
5242557687273762|05|2225|669
5242553332555750|08|2227|867
5242559567467832|10|2230|267
5242557821068502|05|2223|717
5242555629320914|04|2223|405
5242557054484382|01|2225|512
5242556215647763|07|2225|687
5242551173537332|02|2225|236
5242555766622079|03|2227|253
5242558831630101|09|2230|566
5242551282435177|01|2230|480
5242554540883710|12|2230|816
5242559589615676|10|2231|990
5242554520106771|01|2233|247
5242556117373579|02|2229|710
5242556703317946|05|2232|665
5242556376865252|04|2231|610
5242555303537086|05|2230|837
5242559328355294|06|2225|427
5242553498968765|05|2231|560
5242555814354600|04|2233|213
5242554356283542|01|2225|993
5242559289537243|11|2229|661
5242554947460056|04|2228|413
5242553652583305|10|2233|250
5242552463510771|08|2233|796
5242556294417247|12|2225|148
5242556805348231|07|2224|295
5242552940132903|10|2223|525
5242555412403458|05|2230|876
5242552416641021|04|2226|932
5242553627573859|11|2226|470
5242553275489560|07|2230|297
5242555414246753|10|2229|881
5242557492311421|02|2229|330
5242554756650436|11|2228|927
5242556574418693|12|2224|588
5242556880303850|02|2226|276
5242555513236073|01|2227|621
5242556061813794|06|2233|392
5242551900489221|05|2229|185
5242558833344081|11|2228|428
5242559308805479|07|2229|156
5242551506204198|03|2224|282
5242555282024346|10|2232|618
5242552297393098|08|2227|790
5242558669019273|06|2227|301
5242558062174372|04|2226|792
5242554767865154|09|2228|736
5242558200331426|04|2225|850
5242554257104520|03|2228|670
5242553066207266|03|2225|706
5242558998250350|11|2228|819
5242552233364546|02|2226|938
5242552609657188|08|2233|284
5242557406560770|05|2223|841
5242557852777678|04|2224|747
5242557023754017|03|2223|676
5242554881882657|01|2226|381
5242553995366114|04|2230|511
5242557882888268|11|2224|838
5242559397659313|03|2230|308
5242559066973231|01|2228|612
5242556112847235|09|2233|786
5242553947411629|03|2229|653
5242551556248479|01|2230|862
5242557306801023|08|2233|994
5242557476113980|02|2229|665
5242555206200026|10|2233|923
5242555219353716|01|2227|971
5242556838177291|07|2233|482
5242554784071908|11|2228|746
5242552205594412|02|2228|133
5242556439917994|03|2226|368
5242552228984775|06|2227|466
5242552330791072|08|2223|235
5242552947023765|03|2225|478
5242556864269279|09|2232|397
5242551976380742|07|2226|425
5242551969973411|09|2229|261
5242557924887243|05|2231|890
5242551841310799|11|2230|258
5242559074919482|02|2233|819
5242557717017337|02|2228|810
5242559963450685|02|2223|537
5242553423763199|10|2225|764
5242553293114066|12|2230|442
5242555842783944|10|2225|842
5242554593097883|01|2226|829
5242557856611790|01|2227|575
5242558456546919|04|2229|346
5242551974541888|08|2231|822
5242559505121050|05|2230|286
5242553375327144|01|2230|426
5242551400571515|10|2223|256
5242554827234075|06|2223|460
5242553974308967|02|2228|679
5242557583748240|01|2223|560
5242551180772429|03|2228|608
5242551936829021|01|2227|655
5242558617398764|11|2230|222
5242555327310683|08|2226|871
5242552351025430|09|2228|541
5242559944992700|05|2228|651
5242551681889401|09|2231|306
5242559040122810|12|2232|275
5242558239226811|09|2225|677
5242557848909096|01|2224|366
5242553187606960|12|2232|220
5242559747913796|08|2231|807
5242559635499409|06|2229|543
5242557405643317|10|2223|822
5242554313120017|04|2233|152
5242553443784640|08|2232|574
5242559165374803|10|2229|349
5242551354847203|10|2230|150
5242558735748925|04|2227|763
5242557717314594|04|2233|590
5242558955651469|03|2224|207
5242553735496091|04|2223|672
5242554230524771|11|2229|783
5242558608798734|07|2228|615
5242551940240650|01|2224|948
5242557704658839|06|2223|247
5242554378264804|01|2229|910
5242558092185556|04|2226|846
5242558949988700|05|2230|361
5242553838018618|03|2225|717
5242553566840659|08|2227|492
5242555978385844|08|2232|587
5242553364657823|12|2230|746
5242553807396344|11|2232|910
5242557793890062|03|2233|284
5242553942865587|12|2228|177
5242559587971145|08|2231|303
5242552253609926|02|2224|955
5242554753204702|09|2223|603
5242553048901421|02|2230|564
5242557671321697|10|2229|505
5242553267827264|06|2224|754
5242552954648769|01|2231|506
5242553926867443|07|2227|755
5242556206303573|04|2230|404
5242553251292894|03|2229|334
5242551877869036|02|2225|405
5242551217803456|01|2227|906
5242559560354790|05|2225|285
5242553631325966|10|2226|797
5242554394526889|12|2224|972
5242554237357730|11|2224|252
5242552704842366|01|2229|432
5242559561853554|07|2223|491
5242551739251876|12|2230|837
5242557246059542|08|2231|381
5242551998718070|06|2225|500
5242558957834380|11|2226|484
5242556279241992|08|2226|353
5242552974159946|06|2232|189
5242554381500315|10|2226|158
5242551716964676|05|2230|849
5242555299166799|12|2232|653
5242551122338943|12|2227|837
5242552909227907|11|2233|715
5242559648845334|11|2228|186
5242558858370299|05|2223|742
5242553930706845|07|2228|224
5242552642591299|12|2226|387
5242552696699172|05|2227|378
5242558245190199|04|2232|960
5242559088207851|02|2229|332
5242551399535883|08|2229|616
5242559896355498|08|2225|464
5242557498621186|02|2233|247
5242553472840953|10|2229|222
5242558022364766|12|2225|890
5242555567195986|05|2233|456
5242555998519229|02|2227|256
5242551484985703|02|2227|370
5242555445363779|09|2226|537
5242554149086895|07|2230|149
5242556580592229|07|2233|729
5242555447879578|04|2230|757
5242551920735854|02|2228|260
5242557851583758|02|2229|827
5242558065205938|08|2230|946
5242552843724194|02|2233|511
5242556793022061|06|2223|214
